title,description,lat,lon,reported_by,reported_at,city,severity
Pothole #8645,Small crack,13.033117,77.655359,user145,2025-04-15T13:14:00,Bengaluru,3
Pothole #8646,Damaged patch,12.968802,77.684737,user146,2025-01-04T19:15:00,Bengaluru,3
Pothole #8647,Damaged patch,12.927621,77.574305,user147,2025-04-09T04:19:00,Bengaluru,5
Pothole #8648,Causes skidding,12.898504,77.74358,user148,2025-05-04T22:28:00,Bengaluru,4
Pothole #8649,Crater-like,13.044645,77.537328,user149,2025-07-03T19:45:00,Bengaluru,4
Pothole #8650,Causes skidding,12.979082,77.512466,user150,2025-09-10T04:33:00,Bengaluru,3
Pothole #8651,Damaged patch,12.996511,77.723482,user151,2025-11-04T23:36:00,Bengaluru,3
Pothole #8652,Deep hole,12.985498,77.650076,user152,2025-07-15T07:48:00,Bengaluru,4
Pothole #8653,Causes skidding,13.001973,77.701472,user153,2025-06-15T17:56:00,Bengaluru,2
Pothole #8654,Damaged patch,12.988095,77.588493,user154,2025-09-11T09:59:00,Bengaluru,1
Pothole #8655,Damaged patch,13.006834,77.698502,user155,2025-02-27T04:35:00,Bengaluru,2
Pothole #8656,Crater-like,12.9812,77.658621,user156,2025-10-26T07:30:00,Bengaluru,2
Pothole #8657,Causes skidding,12.916382,77.553799,user157,2025-10-24T18:44:00,Bengaluru,1
Pothole #8658,Damaged patch,13.034442,77.722338,user158,2025-09-07T21:12:00,Bengaluru,5
Pothole #8659,Needs repair,12.973985,77.506797,user159,2025-06-20T06:40:00,Bengaluru,2
Pothole #8660,Causes skidding,13.038499,77.559003,user160,2025-11-10T12:10:00,Bengaluru,3
Pothole #8661,Damaged patch,12.883584,77.647979,user161,2025-09-01T01:29:00,Bengaluru,5
Pothole #8662,Needs repair,12.85809,77.598509,user162,2025-02-18T23:40:00,Bengaluru,4
Pothole #8663,Causes skidding,12.910167,77.615479,user163,2025-09-25T22:33:00,Bengaluru,4
Pothole #8664,Damaged patch,12.892181,77.562374,user164,2025-01-17T16:43:00,Bengaluru,2
Pothole #8665,Damaged patch,12.937736,77.615874,user165,2025-06-05T20:50:00,Bengaluru,4
Pothole #8666,Deep hole,13.034304,77.580853,user166,2025-04-17T07:55:00,Bengaluru,4
Pothole #8667,Crater-like,13.004543,77.565743,user167,2025-10-12T05:11:00,Bengaluru,1
Pothole #8668,Causes skidding,13.000793,77.500895,user168,2025-09-21T04:50:00,Bengaluru,4
Pothole #8669,Causes skidding,12.898641,77.58957,user169,2025-03-04T17:00:00,Bengaluru,1
Pothole #8670,Needs repair,12.889914,77.58016,user170,2025-01-03T12:53:00,Bengaluru,5
Pothole #8671,Deep hole,12.996349,77.524995,user171,2025-04-26T11:54:00,Bengaluru,1
Pothole #8672,Damaged patch,12.95391,77.651021,user172,2025-01-21T15:12:00,Bengaluru,4
Pothole #8673,Deep hole,13.009299,77.681998,user173,2025-08-20T07:56:00,Bengaluru,5
Pothole #8674,Crater-like,12.952703,77.565229,user174,2025-11-15T19:01:00,Bengaluru,2
Pothole #8675,Crater-like,12.85734,77.676641,user175,2025-10-02T09:53:00,Bengaluru,3
Pothole #8676,Deep hole,12.8897,77.609351,user176,2025-10-09T02:35:00,Bengaluru,2
Pothole #8677,Small crack,12.922679,77.616631,user177,2025-04-14T23:11:00,Bengaluru,3
Pothole #8678,Needs repair,12.948363,77.661645,user178,2025-09-05T04:02:00,Bengaluru,1
Pothole #8679,Needs repair,12.896343,77.602038,user179,2025-11-26T08:54:00,Bengaluru,4
Pothole #8680,Deep hole,12.862394,77.513155,user180,2025-01-07T12:55:00,Bengaluru,5
Pothole #8681,Deep hole,12.925782,77.713101,user181,2025-07-24T03:11:00,Bengaluru,5
Pothole #8682,Causes skidding,12.894562,77.700407,user182,2025-11-11T06:40:00,Bengaluru,1
Pothole #8683,Damaged patch,12.867482,77.646957,user183,2025-05-12T12:25:00,Bengaluru,5
Pothole #8684,Causes skidding,12.924163,77.571624,user184,2025-10-21T21:23:00,Bengaluru,4
Pothole #8685,Causes skidding,12.946277,77.654978,user185,2025-02-19T01:56:00,Bengaluru,3
Pothole #8686,Damaged patch,12.873468,77.514816,user186,2025-06-06T20:19:00,Bengaluru,3
Pothole #8687,Small crack,12.998017,77.576106,user187,2025-11-08T12:12:00,Bengaluru,3
Pothole #8688,Crater-like,12.955962,77.60515,user188,2025-03-25T23:03:00,Bengaluru,2
Pothole #8689,Causes skidding,13.008747,77.577799,user189,2025-01-18T05:41:00,Bengaluru,3
Pothole #8690,Crater-like,13.041191,77.595058,user190,2025-10-02T14:09:00,Bengaluru,2
Pothole #8691,Damaged patch,12.852272,77.636991,user191,2025-02-03T23:32:00,Bengaluru,2
Pothole #8692,Needs repair,12.886878,77.54354,user192,2025-10-22T06:42:00,Bengaluru,3
Pothole #8693,Causes skidding,12.907143,77.64033,user193,2025-02-12T15:49:00,Bengaluru,4
Pothole #8694,Damaged patch,13.04309,77.551485,user194,2025-06-03T16:37:00,Bengaluru,2
Pothole #8695,Deep hole,12.952014,77.748584,user195,2025-09-14T03:45:00,Bengaluru,5
Pothole #8696,Small crack,13.012647,77.733357,user196,2025-01-09T23:15:00,Bengaluru,4
Pothole #8697,Crater-like,12.986921,77.671856,user197,2025-04-16T11:52:00,Bengaluru,5
Pothole #8698,Needs repair,13.00077,77.672879,user198,2025-09-20T09:45:00,Bengaluru,2
Pothole #8699,Damaged patch,12.988608,77.722335,user199,2025-06-23T12:51:00,Bengaluru,5
Pothole #8700,Needs repair,12.948322,77.639734,user200,2025-04-16T04:08:00,Bengaluru,1
Pothole #8701,Damaged patch,12.923233,77.710487,user201,2025-02-19T11:23:00,Bengaluru,2
Pothole #8702,Crater-like,12.951133,77.636326,user202,2025-04-13T19:40:00,Bengaluru,3
Pothole #8703,Crater-like,12.898062,77.62499,user203,2025-01-27T05:18:00,Bengaluru,3
Pothole #8704,Deep hole,12.968825,77.538567,user204,2025-03-27T16:25:00,Bengaluru,3
Pothole #8705,Needs repair,12.938017,77.648306,user205,2025-10-12T12:20:00,Bengaluru,2
Pothole #8706,Damaged patch,12.862541,77.505616,user206,2025-10-15T11:11:00,Bengaluru,3
Pothole #8707,Needs repair,12.864708,77.702424,user207,2025-01-16T00:15:00,Bengaluru,3
Pothole #8708,Crater-like,13.022488,77.558101,user208,2025-07-16T21:10:00,Bengaluru,2
Pothole #8709,Small crack,12.940198,77.699281,user209,2025-04-28T03:24:00,Bengaluru,1
Pothole #8710,Needs repair,13.002623,77.506534,user210,2025-04-15T08:48:00,Bengaluru,1
Pothole #8711,Crater-like,12.982898,77.670242,user211,2025-07-05T19:39:00,Bengaluru,2
Pothole #8712,Small crack,13.015799,77.501922,user212,2025-06-04T08:10:00,Bengaluru,1
Pothole #8713,Needs repair,12.939165,77.587195,user213,2025-07-20T13:12:00,Bengaluru,3
Pothole #8714,Small crack,12.956759,77.72654,user214,2025-11-07T09:08:00,Bengaluru,2
Pothole #8715,Small crack,13.032213,77.507546,user215,2025-06-13T17:32:00,Bengaluru,5
Pothole #8716,Deep hole,12.985354,77.626557,user216,2025-04-15T11:19:00,Bengaluru,3
Pothole #8717,Damaged patch,12.927883,77.703499,user217,2025-09-05T23:19:00,Bengaluru,5
Pothole #8718,Damaged patch,12.913339,77.612046,user218,2025-08-13T19:34:00,Bengaluru,5
Pothole #8719,Damaged patch,13.033739,77.578808,user219,2025-10-26T21:27:00,Bengaluru,3
Pothole #8720,Causes skidding,12.994624,77.608737,user220,2025-10-27T18:15:00,Bengaluru,1
Pothole #8721,Needs repair,12.894571,77.736176,user221,2025-10-17T12:00:00,Bengaluru,1
Pothole #8722,Deep hole,12.878953,77.674294,user222,2025-11-18T10:45:00,Bengaluru,2
Pothole #8723,Deep hole,12.864422,77.6437,user223,2025-02-04T18:24:00,Bengaluru,5
Pothole #8724,Crater-like,12.977914,77.550235,user224,2025-10-08T23:17:00,Bengaluru,2
Pothole #8725,Crater-like,13.019659,77.601128,user225,2025-07-08T07:29:00,Bengaluru,1
Pothole #8726,Small crack,13.003935,77.687925,user226,2025-09-14T14:19:00,Bengaluru,2
Pothole #8727,Deep hole,12.958671,77.749173,user227,2025-09-04T01:16:00,Bengaluru,5
Pothole #8728,Needs repair,12.883116,77.503547,user228,2025-06-12T07:23:00,Bengaluru,5
Pothole #8729,Needs repair,12.915692,77.630081,user229,2025-10-22T04:36:00,Bengaluru,2
Pothole #8730,Deep hole,12.947507,77.746559,user230,2025-05-11T20:32:00,Bengaluru,5
Pothole #8731,Small crack,12.914835,77.573094,user231,2025-09-14T19:17:00,Bengaluru,2
Pothole #8732,Causes skidding,12.887254,77.738288,user232,2025-07-24T06:42:00,Bengaluru,1
Pothole #8733,Needs repair,12.907232,77.583809,user233,2025-03-08T13:56:00,Bengaluru,2
Pothole #8734,Damaged patch,13.043037,77.541927,user234,2025-04-10T10:42:00,Bengaluru,5
Pothole #8735,Deep hole,12.93183,77.51445,user235,2025-01-05T13:11:00,Bengaluru,5
Pothole #8736,Deep hole,12.905314,77.573871,user236,2025-02-26T02:24:00,Bengaluru,5
Pothole #8737,Needs repair,12.959512,77.568225,user237,2025-10-27T01:45:00,Bengaluru,3
Pothole #8738,Deep hole,12.937353,77.673311,user238,2025-11-04T12:45:00,Bengaluru,1
Pothole #8739,Damaged patch,12.906547,77.746414,user239,2025-06-17T03:01:00,Bengaluru,5
Pothole #8740,Small crack,12.982549,77.653192,user240,2025-04-17T08:52:00,Bengaluru,1
Pothole #8741,Crater-like,12.980507,77.735878,user241,2025-10-15T09:18:00,Bengaluru,2
Pothole #8742,Deep hole,12.890717,77.62304,user242,2025-02-24T06:50:00,Bengaluru,4
Pothole #8743,Deep hole,12.948182,77.679317,user243,2025-10-20T02:48:00,Bengaluru,1
Pothole #8744,Small crack,13.022737,77.556044,user244,2025-09-24T09:55:00,Bengaluru,5
Pothole #8745,Small crack,13.044161,77.575681,user245,2025-06-23T04:17:00,Bengaluru,1
Pothole #8746,Deep hole,12.89413,77.67339,user246,2025-07-02T00:12:00,Bengaluru,2
Pothole #8747,Needs repair,12.919724,77.735619,user247,2025-06-06T13:15:00,Bengaluru,4
Pothole #8748,Causes skidding,13.040986,77.53958,user248,2025-05-04T02:27:00,Bengaluru,4
Pothole #8749,Causes skidding,12.916093,77.620375,user249,2025-01-02T23:05:00,Bengaluru,4
Pothole #8750,Needs repair,12.903724,77.514104,user250,2025-04-22T19:46:00,Bengaluru,5
Pothole #8751,Damaged patch,12.967319,77.536475,user251,2025-06-16T21:30:00,Bengaluru,2
Pothole #8752,Crater-like,12.938207,77.581094,user252,2025-11-02T19:53:00,Bengaluru,3
Pothole #8753,Causes skidding,12.85391,77.53777,user253,2025-10-05T19:53:00,Bengaluru,4
Pothole #8754,Damaged patch,13.037591,77.582961,user254,2025-09-01T00:59:00,Bengaluru,5
Pothole #8755,Causes skidding,13.017108,77.705827,user255,2025-08-16T22:18:00,Bengaluru,3
Pothole #8756,Crater-like,12.987865,77.590753,user256,2025-02-13T23:26:00,Bengaluru,3
Pothole #8757,Deep hole,12.917063,77.74055,user257,2025-01-21T20:11:00,Bengaluru,2
Pothole #8758,Causes skidding,12.89707,77.557204,user258,2025-05-27T08:47:00,Bengaluru,3
Pothole #8759,Deep hole,12.861959,77.680468,user259,2025-02-24T02:40:00,Bengaluru,3
Pothole #8760,Small crack,12.956126,77.716539,user260,2025-04-24T18:41:00,Bengaluru,4
Pothole #8761,Deep hole,13.024455,77.534634,user261,2025-08-02T04:29:00,Bengaluru,1
Pothole #8762,Crater-like,12.997567,77.658079,user262,2025-08-22T14:40:00,Bengaluru,3
Pothole #8763,Damaged patch,12.989903,77.630242,user263,2025-02-20T05:44:00,Bengaluru,2
Pothole #8764,Needs repair,12.958086,77.675297,user264,2025-04-21T15:45:00,Bengaluru,5
Pothole #8765,Crater-like,13.013595,77.597308,user265,2025-06-17T21:33:00,Bengaluru,1
Pothole #8766,Crater-like,12.967618,77.633319,user266,2025-08-10T07:22:00,Bengaluru,2
Pothole #8767,Crater-like,12.994192,77.576166,user267,2025-04-08T10:14:00,Bengaluru,4
Pothole #8768,Crater-like,12.981235,77.53785,user268,2025-11-06T06:18:00,Bengaluru,4
Pothole #8769,Needs repair,13.038313,77.56116,user269,2025-06-14T03:54:00,Bengaluru,1
Pothole #8770,Small crack,12.918896,77.677712,user270,2025-02-13T04:41:00,Bengaluru,1
Pothole #8771,Causes skidding,12.947107,77.626757,user271,2025-01-01T15:57:00,Bengaluru,5
Pothole #8772,Damaged patch,13.018095,77.699384,user272,2025-06-01T02:17:00,Bengaluru,1
Pothole #8773,Deep hole,12.900629,77.564495,user273,2025-09-02T14:03:00,Bengaluru,2
Pothole #8774,Causes skidding,12.923196,77.532745,user274,2025-08-09T10:55:00,Bengaluru,5
Pothole #8775,Damaged patch,12.9847,77.649536,user275,2025-04-24T11:52:00,Bengaluru,3
Pothole #8776,Needs repair,12.998869,77.631991,user276,2025-04-21T10:15:00,Bengaluru,1
Pothole #8777,Deep hole,12.95085,77.506337,user277,2025-02-26T18:16:00,Bengaluru,2
Pothole #8778,Deep hole,12.95186,77.72954,user278,2025-09-27T07:41:00,Bengaluru,5
Pothole #8779,Needs repair,12.880754,77.613417,user279,2025-07-19T19:22:00,Bengaluru,1
Pothole #8780,Crater-like,12.936392,77.743079,user280,2025-05-01T02:21:00,Bengaluru,3
Pothole #8781,Small crack,13.041416,77.657119,user281,2025-10-02T11:49:00,Bengaluru,1
Pothole #8782,Small crack,12.941703,77.694605,user282,2025-10-04T01:20:00,Bengaluru,1
Pothole #8783,Damaged patch,13.019027,77.618208,user283,2025-09-14T16:05:00,Bengaluru,1
Pothole #8784,Damaged patch,13.002888,77.624607,user284,2025-11-15T12:48:00,Bengaluru,3
Pothole #8785,Small crack,12.98415,77.724216,user285,2025-02-17T22:23:00,Bengaluru,5
Pothole #8786,Crater-like,12.997726,77.736212,user286,2025-01-18T06:55:00,Bengaluru,3
Pothole #8787,Small crack,12.997436,77.512696,user287,2025-05-01T07:35:00,Bengaluru,4
Pothole #8788,Deep hole,13.04539,77.731009,user288,2025-07-10T14:31:00,Bengaluru,2
Pothole #8789,Damaged patch,12.989708,77.557352,user289,2025-05-26T13:18:00,Bengaluru,1
Pothole #8790,Deep hole,12.862632,77.665073,user290,2025-07-24T22:54:00,Bengaluru,4
Pothole #8791,Deep hole,12.893476,77.553577,user291,2025-02-02T14:11:00,Bengaluru,4
Pothole #8792,Causes skidding,12.919019,77.705757,user292,2025-09-25T08:56:00,Bengaluru,1
Pothole #8793,Deep hole,12.898487,77.591138,user293,2025-07-28T13:30:00,Bengaluru,1
Pothole #8794,Crater-like,13.029994,77.560804,user294,2025-04-07T00:08:00,Bengaluru,3
Pothole #8795,Damaged patch,13.041137,77.635017,user295,2025-06-16T21:17:00,Bengaluru,5
Pothole #8796,Deep hole,12.863804,77.653905,user296,2025-03-22T11:37:00,Bengaluru,4
Pothole #8797,Damaged patch,12.900078,77.533161,user297,2025-08-25T13:08:00,Bengaluru,3
Pothole #8798,Small crack,12.914546,77.70782,user298,2025-05-09T19:29:00,Bengaluru,5
Pothole #8799,Small crack,12.995319,77.680635,user299,2025-05-06T10:42:00,Bengaluru,5
Pothole #8800,Causes skidding,12.948532,77.749223,user300,2025-06-14T16:16:00,Bengaluru,4
Pothole #8801,Needs repair,12.920618,77.558715,user301,2025-03-03T07:57:00,Bengaluru,5
Pothole #8802,Needs repair,12.954256,77.587945,user302,2025-11-26T06:11:00,Bengaluru,5
Pothole #8803,Crater-like,12.926237,77.737235,user303,2025-06-18T09:43:00,Bengaluru,3
Pothole #8804,Crater-like,13.043274,77.518514,user304,2025-03-04T01:56:00,Bengaluru,5
Pothole #8805,Small crack,13.015837,77.501889,user305,2025-01-13T04:55:00,Bengaluru,2
Pothole #8806,Small crack,12.966607,77.547076,user306,2025-01-23T22:16:00,Bengaluru,3
Pothole #8807,Causes skidding,13.012362,77.522578,user307,2025-08-05T08:53:00,Bengaluru,5
Pothole #8808,Causes skidding,12.895135,77.676344,user308,2025-10-24T19:35:00,Bengaluru,3
Pothole #8809,Needs repair,13.037035,77.572672,user309,2025-03-17T00:57:00,Bengaluru,1
Pothole #8810,Small crack,13.026202,77.527366,user310,2025-03-02T14:00:00,Bengaluru,2
Pothole #8811,Deep hole,13.045922,77.600022,user311,2025-10-02T02:22:00,Bengaluru,4
Pothole #8812,Crater-like,12.926049,77.579011,user312,2025-03-09T00:04:00,Bengaluru,1
Pothole #8813,Damaged patch,12.945145,77.560427,user313,2025-05-15T21:01:00,Bengaluru,1
Pothole #8814,Damaged patch,12.850102,77.647862,user314,2025-09-16T06:43:00,Bengaluru,3
Pothole #8815,Crater-like,13.048484,77.625613,user315,2025-11-28T06:27:00,Bengaluru,1
Pothole #8816,Deep hole,12.919748,77.500292,user316,2025-04-28T06:40:00,Bengaluru,2
Pothole #8817,Crater-like,13.03189,77.588509,user317,2025-03-15T08:31:00,Bengaluru,2
Pothole #8818,Causes skidding,13.017174,77.60833,user318,2025-01-14T20:22:00,Bengaluru,2
Pothole #8819,Needs repair,12.969982,77.621309,user319,2025-05-01T01:17:00,Bengaluru,3
Pothole #8820,Damaged patch,12.907972,77.748014,user320,2025-11-17T14:49:00,Bengaluru,4
Pothole #8821,Crater-like,12.955298,77.555911,user321,2025-10-27T12:40:00,Bengaluru,1
Pothole #8822,Crater-like,12.916477,77.553631,user322,2025-06-23T15:43:00,Bengaluru,5
Pothole #8823,Causes skidding,12.90334,77.599097,user323,2025-06-09T17:30:00,Bengaluru,4
Pothole #8824,Crater-like,12.899991,77.57667,user324,2025-01-10T11:02:00,Bengaluru,2
Pothole #8825,Causes skidding,12.867739,77.668473,user325,2025-03-22T13:53:00,Bengaluru,4
Pothole #8826,Causes skidding,12.853504,77.739769,user326,2025-03-24T08:14:00,Bengaluru,3
Pothole #8827,Needs repair,13.010739,77.623087,user327,2025-01-08T03:23:00,Bengaluru,4
Pothole #8828,Crater-like,12.977324,77.6158,user328,2025-05-21T23:12:00,Bengaluru,4
Pothole #8829,Needs repair,12.906059,77.544898,user329,2025-07-15T23:32:00,Bengaluru,1
Pothole #8830,Small crack,12.941904,77.620386,user330,2025-01-07T04:55:00,Bengaluru,2
Pothole #8831,Deep hole,12.931879,77.548849,user331,2025-02-12T12:48:00,Bengaluru,3
Pothole #8832,Small crack,12.922276,77.541527,user332,2025-09-27T00:19:00,Bengaluru,4
Pothole #8833,Damaged patch,12.881461,77.649632,user333,2025-07-23T23:20:00,Bengaluru,4
Pothole #8834,Deep hole,12.927998,77.710026,user334,2025-11-18T07:41:00,Bengaluru,1
Pothole #8835,Causes skidding,12.869889,77.745556,user335,2025-03-24T16:39:00,Bengaluru,4
Pothole #8836,Causes skidding,12.930971,77.587026,user336,2025-04-28T04:06:00,Bengaluru,2
Pothole #8837,Small crack,12.873646,77.738608,user337,2025-08-23T23:40:00,Bengaluru,4
Pothole #8838,Small crack,12.958518,77.708737,user338,2025-04-08T05:52:00,Bengaluru,1
Pothole #8839,Needs repair,12.957455,77.727657,user339,2025-10-21T19:58:00,Bengaluru,5
Pothole #8840,Crater-like,12.885619,77.704585,user340,2025-08-02T00:44:00,Bengaluru,4
Pothole #8841,Small crack,12.853895,77.520809,user341,2025-03-05T02:39:00,Bengaluru,1
Pothole #8842,Crater-like,12.913699,77.652319,user342,2025-09-01T08:52:00,Bengaluru,4
Pothole #8843,Causes skidding,12.893438,77.526078,user343,2025-08-16T18:38:00,Bengaluru,2
Pothole #8844,Crater-like,13.032206,77.571254,user344,2025-02-20T17:11:00,Bengaluru,5
Pothole #8845,Deep hole,13.039016,77.634876,user345,2025-07-14T04:10:00,Bengaluru,5
Pothole #8846,Small crack,13.012947,77.731311,user346,2025-03-23T06:57:00,Bengaluru,4
Pothole #8847,Crater-like,12.869969,77.732391,user347,2025-04-02T04:16:00,Bengaluru,1
Pothole #8848,Crater-like,13.026664,77.523893,user348,2025-02-20T05:26:00,Bengaluru,3
Pothole #8849,Needs repair,13.032182,77.600063,user349,2025-05-17T02:38:00,Bengaluru,1
Pothole #8850,Damaged patch,13.008823,77.694441,user350,2025-06-10T08:58:00,Bengaluru,4
Pothole #8851,Deep hole,12.95481,77.674082,user351,2025-05-04T09:11:00,Bengaluru,5
Pothole #8852,Deep hole,13.023127,77.526768,user352,2025-03-21T09:12:00,Bengaluru,3
Pothole #8853,Small crack,12.85172,77.623431,user353,2025-02-06T08:02:00,Bengaluru,3
Pothole #8854,Needs repair,12.898965,77.54376,user354,2025-11-02T05:15:00,Bengaluru,4
Pothole #8855,Deep hole,12.87508,77.669515,user355,2025-04-11T02:36:00,Bengaluru,2
Pothole #8856,Needs repair,12.950016,77.561653,user356,2025-10-17T11:52:00,Bengaluru,5
Pothole #8857,Needs repair,12.999015,77.665397,user357,2025-04-07T22:07:00,Bengaluru,5
Pothole #8858,Causes skidding,13.020295,77.722489,user358,2025-07-06T00:32:00,Bengaluru,1
Pothole #8859,Causes skidding,12.86725,77.632196,user359,2025-11-22T12:58:00,Bengaluru,3
Pothole #8860,Crater-like,12.882478,77.610458,user360,2025-08-11T22:53:00,Bengaluru,1
Pothole #8861,Damaged patch,12.98753,77.556039,user361,2025-05-16T18:31:00,Bengaluru,3
Pothole #8862,Deep hole,12.871713,77.719961,user362,2025-09-19T23:46:00,Bengaluru,2
Pothole #8863,Deep hole,12.955148,77.538313,user363,2025-04-28T23:59:00,Bengaluru,4
Pothole #8864,Small crack,13.02331,77.50878,user364,2025-11-04T08:52:00,Bengaluru,4
Pothole #8865,Needs repair,12.937706,77.7385,user365,2025-08-11T20:28:00,Bengaluru,5
Pothole #8866,Needs repair,12.852123,77.587933,user366,2025-07-17T23:52:00,Bengaluru,1
Pothole #8867,Deep hole,13.009561,77.621421,user367,2025-09-14T23:32:00,Bengaluru,1
Pothole #8868,Small crack,13.029189,77.550626,user368,2025-07-19T01:52:00,Bengaluru,5
Pothole #8869,Deep hole,12.968141,77.63083,user369,2025-10-13T11:10:00,Bengaluru,2
Pothole #8870,Damaged patch,13.033794,77.623328,user370,2025-07-01T01:24:00,Bengaluru,2
Pothole #8871,Small crack,12.974594,77.655378,user371,2025-06-24T22:36:00,Bengaluru,4
Pothole #8872,Damaged patch,12.909144,77.619328,user372,2025-10-28T17:31:00,Bengaluru,1
Pothole #8873,Crater-like,12.875989,77.573149,user373,2025-06-11T20:42:00,Bengaluru,4
Pothole #8874,Needs repair,12.924978,77.543146,user374,2025-01-11T14:46:00,Bengaluru,2
Pothole #8875,Crater-like,12.938937,77.698078,user375,2025-01-20T17:55:00,Bengaluru,3
Pothole #8876,Deep hole,13.025384,77.521525,user376,2025-08-25T20:41:00,Bengaluru,5
Pothole #8877,Damaged patch,12.968129,77.734453,user377,2025-01-02T15:25:00,Bengaluru,3
Pothole #8878,Needs repair,12.924095,77.652279,user378,2025-03-14T18:56:00,Bengaluru,2
Pothole #8879,Crater-like,12.941279,77.617539,user379,2025-02-16T18:41:00,Bengaluru,1
Pothole #8880,Needs repair,12.884659,77.726561,user380,2025-07-24T20:36:00,Bengaluru,3
Pothole #8881,Small crack,12.981907,77.727561,user381,2025-01-15T14:43:00,Bengaluru,5
Pothole #8882,Needs repair,12.977769,77.525833,user382,2025-07-12T06:39:00,Bengaluru,2
